Timestamp (UTC),Relay State,T2 (F),T1 (F)
2026-08-07T02:45:00Z,1,103.13036,109.61768
2026-08-07T03:00:00Z,1,103.3489143,110.2359714
2026-08-07T03:15:00Z,1,104.71232,112.18988
2026-08-07T03:30:00Z,1,105.24536,113.015
2026-08-07T03:45:00Z,1,105.2538286,112.9674714
2026-08-07T04:00:00Z,1,106.0922,114.29
2026-08-07T04:15:00Z,1,105.755,114.1022
2026-08-07T04:30:00Z,1,103.0035714,111.3364143
2026-08-07T04:45:00Z,1,102.56012,110.86256
2026-08-07T05:00:00Z,1,103.26512,111.5528
2026-08-07T05:15:00Z,1,101.2519143,109.0465571
2026-08-07T05:30:00Z,1,101.56268,109.88756
2026-08-07T05:45:00Z,1,103.64,112.4978
2026-08-07T06:00:00Z,1,103.6382,112.2203429
2026-08-07T06:15:00Z,1,102.72512,111.4172
2026-08-07T06:30:00Z,1,103.63244,112.76
2026-08-07T06:45:00Z,1,105.1733429,114.7597571
2026-08-07T07:00:00Z,1,106.43012,116.195
2026-08-07T07:15:00Z,1,106.4,116.22476
2026-08-07T07:30:00Z,1,105.8324,115.5471286
2026-08-07T07:45:00Z,1,105.46952,115.25792
2026-08-07T08:00:00Z,1,106.20512,116.46512
2026-08-07T08:15:00Z,1,107.0132,117.4515286
2026-08-07T08:30:00Z,1,107.04452,117.61952
2026-08-07T08:45:00Z,1,107.12012,117.86744
2026-08-07T09:00:00Z,1,107.5521714,118.2396714
2026-08-07T09:15:00Z,1,107.30696,118.12976
2026-08-07T09:30:00Z,1,107.16488,118.25792
2026-08-07T09:45:00Z,1,107.4638429,118.6410714
2026-08-07T10:00:00Z,1,107.81756,119.03732
2026-08-07T10:15:00Z,1,107.92328,119.25536
2026-08-07T10:30:00Z,1,107.8628,119.35952
2026-08-07T10:45:00Z,1,107.7926,119.2920286
2026-08-07T11:00:00Z,1,107.73428,119.38964
2026-08-07T11:15:00Z,1,107.27744,118.73
2026-08-07T11:30:00Z,1,106.5070143,118.3192571
2026-08-07T11:45:00Z,1,106.67744,118.40768
2026-08-07T12:00:00Z,1,107.02328,118.7006
2026-08-07T12:15:00Z,1,106.8766571,118.4162
2026-08-07T12:30:00Z,1,106.58816,118.41488
2026-08-07T12:45:00Z,1,106.73024,118.79744
2026-08-07T13:00:00Z,1,107.1498714,119.1236
2026-08-07T13:15:00Z,1,107.17976,119.20316
2026-08-07T13:30:00Z,1,107.00756,118.76744
2026-08-07T13:45:00Z,1,106.6754429,118.2476429
2026-08-07T14:00:00Z,1,104.69012,115.76744
2026-08-07T14:15:00Z,1,104.84756,116.05976
2026-08-07T14:30:00Z,1,104.5787,115.6115429
2026-08-07T14:45:00Z,1,105.42488,116.03744
2026-08-07T15:00:00Z,1,105.95732,116.75012
2026-08-07T15:15:00Z,1,106.3221286,116.5357143
2026-08-07T15:30:00Z,1,107.93744,117.66476
2026-08-07T15:45:00Z,1,108.50048,117.95
2026-08-07T16:00:00Z,1,109.3758286,118.2714286
2026-08-07T16:15:00Z,1,110.48768,118.91744
2026-08-07T16:30:00Z,1,111.00488,119.60012
2026-08-07T16:45:00Z,1,114.8483429,120.2
2026-08-07T17:00:00Z,1,118.08488,120.43256
2026-08-07T17:15:00Z,1,114.53768,120.32696
2026-08-07T17:30:00Z,1,113.6993,120.5938143
2026-08-07T17:45:00Z,1,113.54756,120.7394
2026-08-07T18:00:00Z,1,113.50256,120.875
2026-08-07T18:15:00Z,1,113.3776143,120.0309286
2026-08-07T18:30:00Z,1,112.79756,119.14244
2026-08-07T18:45:00Z,1,114.88988,119.3822
2026-08-07T19:00:00Z,1,121.8958571,121.3651143
2026-08-07T19:15:00Z,1,125.86256,122.52512
2026-08-07T19:30:00Z,1,125.11976,120.55256
2026-08-07T19:45:00Z,1,119.2516571,116.7769143
2026-08-07T20:00:00Z,1,118.63256,116.555
2026-08-07T20:15:00Z,1,122.28548,116.57768
2026-08-07T20:30:00Z,1,122.8673429,115.8607143
2026-08-07T20:45:00Z,1,122.7272,116.495
2026-08-07T21:00:00Z,1,119.59988,116.18024
2026-08-07T21:15:00Z,1,120.3047857,116.4552286
2026-08-07T21:30:00Z,1,119.57756,116.60012
2026-08-07T21:45:00Z,1,117.55256,117.80756
2026-08-07T22:00:00Z,1,114.8,116.50256
2026-08-07T22:15:00Z,1,112.7108429,114.3498714
2026-08-07T22:30:00Z,1,113.195,115.16024
2026-08-07T22:45:00Z,1,115.97732,119.35988
2026-08-07T23:00:00Z,1,118.0946429,122.5063143
2026-08-07T23:15:00Z,1,118.84256,123.56024
2026-08-07T23:30:00Z,1,118.43756,123.19268
2026-08-07T23:45:00Z,1,118.0140286,122.8759571
2026-08-08T00:00:00Z,1,118.17476,123.83024
2026-08-08T00:15:00Z,1,115.66244,120.74768
2026-08-08T00:30:00Z,1,111.4169,115.6920286
2026-08-08T00:45:00Z,1,108.12512,111.88988
2026-08-08T01:00:00Z,1,108.67232,113.06
2026-08-08T01:15:00Z,1,108.8376286,114.1008286
2026-08-08T01:30:00Z,1,107.615,113.01476
2026-08-08T01:45:00Z,1,107.23232,113.31488
2026-08-08T02:00:00Z,1,107.0614143,112.9596286
2026-08-08T02:15:00Z,1,107.615,113.73488
2026-08-08T02:30:00Z,1,108.07208,114.81476
2026-08-08T02:45:00Z,1,106.6759571,113.1528714
2026-08-08T03:00:00Z,1,105.15476,111.51488
2026-08-08T03:15:00Z,1,106.475,113.51756
2026-08-08T03:30:00Z,1,107.8894143,115.4427286
2026-08-08T03:45:00Z,1,108.81464,116.2478
2026-08-08T04:00:00Z,1,108.06524,115.49012
2026-08-08T04:15:00Z,1,107.5760857,115.3547857
2026-08-08T04:30:00Z,1,107.89268,115.95524
2026-08-08T04:45:00Z,1,108.62012,117.13256
2026-08-08T05:00:00Z,1,108.7734714,117.4674714
2026-08-08T05:15:00Z,1,108.07244,116.84
2026-08-08T05:30:00Z,1,107.87792,116.81744
2026-08-08T05:45:00Z,1,107.5598857,116.375
2026-08-08T06:00:00Z,1,106.79036,115.63268
2026-08-08T06:15:00Z,1,106.84292,115.97024
2026-08-08T06:30:00Z,1,106.9491714,115.4509571
2026-08-08T06:45:00Z,1,105.635,113.29232
2026-08-08T07:00:00Z,1,102.9722,110.36012
2026-08-08T07:15:00Z,1,103.2288286,110.9346286
2026-08-08T07:30:00Z,1,104.11988,112.09256
2026-08-08T07:45:00Z,1,105.17744,113.45768
2026-08-08T08:00:00Z,1,105.9045286,114.2209143
2026-08-08T08:15:00Z,1,106.33232,114.85244
2026-08-08T08:30:00Z,1,106.56572,115.1606
2026-08-08T08:45:00Z,1,106.7,115.3058
2026-08-08T09:00:00Z,1,106.63244,115.12232
2026-08-08T09:15:00Z,1,105.17744,113.63
2026-08-08T09:30:00Z,1,104.3211714,114.0123714
2026-08-08T09:45:00Z,1,105.38012,114.58988
2026-08-08T10:00:00Z,1,105.87452,115.88
2026-08-08T10:15:00Z,1,105.6792714,115.8365429
2026-08-08T10:30:00Z,1,106.34012,116.29988
2026-08-08T10:45:00Z,1,106.265,116.75732
2026-08-08T11:00:00Z,1,106.20536,116.89268
2026-08-08T11:15:00Z,1,106.3622429,117.6927286
2026-08-08T11:30:00Z,1,106.475,117.70292
2026-08-08T11:45:00Z,1,105.89036,117.51512
2026-08-08T12:00:00Z,1,105.7362286,117.4434286
2026-08-08T12:15:00Z,1,105.55988,116.975
2026-08-08T12:30:00Z,1,105.65048,117.28244
2026-08-08T12:45:00Z,1,105.8079714,117.6846286
2026-08-08T13:00:00Z,1,105.58976,117.21512
2026-08-08T13:15:00Z,1,104.18024,115.45256
2026-08-08T13:30:00Z,1,104.3776143,115.4671571
2026-08-08T13:45:00Z,1,105.29012,116.65256
2026-08-08T14:00:00Z,1,106.235,117.56768
2026-08-08T14:15:00Z,1,106.7479571,117.9179857
2026-08-08T14:30:00Z,1,106.7528,117.70988
2026-08-08T14:45:00Z,1,107.39012,118.17476
2026-08-08T15:00:00Z,1,107.9776143,118.5281857
2026-08-08T15:15:00Z,1,108.29012,118.76816
2026-08-08T15:30:00Z,1,108.4028,118.86488
2026-08-08T15:45:00Z,1,108.3722,118.8338
2026-08-08T16:00:00Z,1,108.0728,117.76268
2026-08-08T16:15:00Z,1,108.31976,117.65024
2026-08-08T16:30:00Z,1,109.6894143,117.2993
2026-08-08T16:45:00Z,1,115.90988,117.62744
2026-08-08T17:00:00Z,1,120.12488,118.64756
2026-08-08T17:15:00Z,1,122.6748714,121.5260857
2026-08-08T17:30:00Z,1,124.31,122.89232
2026-08-08T17:45:00Z,1,125.44244,122.65232
2026-08-08T18:00:00Z,1,125.6963,121.9516571
2026-08-08T18:15:00Z,1,125.30756,120.43244
2026-08-08T18:30:00Z,1,124.9622,117.98024
2026-08-08T18:45:00Z,1,124.8692,118.5608429
2026-08-08T19:00:00Z,1,124.62536,117.455
2026-08-08T19:15:00Z,1,124.90232,117.35768
2026-08-08T19:30:00Z,1,127.325,119.56988
2026-08-08T19:45:00Z,1,129.4172857,121.7266571
2026-08-08T20:00:00Z,1,130.20512,122.33012
2026-08-08T20:15:00Z,1,130.2422,122.61488
2026-08-08T20:30:00Z,1,125.0776143,120.0230857
2026-08-08T20:45:00Z,1,125.67536,119.72732
2026-08-08T21:00:00Z,1,127.36976,120.79256
2026-08-08T21:15:00Z,1,127.8020429,121.6785714
2026-08-08T21:30:00Z,1,125.99744,122.0222
2026-08-08T21:45:00Z,1,122.26256,121.66196
2026-08-08T22:00:00Z,1,120.2482143,121.4295286
2026-08-08T22:15:00Z,1,118.70744,120.43244
2026-08-08T22:30:00Z,1,117.6194,119.11988
2026-08-08T22:45:00Z,1,117.5640286,119.6695143
2026-08-08T23:00:00Z,1,117.44,119.6372
2026-08-08T23:15:00Z,1,116.3522,118.92512
2026-08-08T23:30:00Z,1,112.8554857,114.5186857
2026-08-08T23:45:00Z,1,112.445,114.76256
2026-08-09T00:00:00Z,1,113.17208,116.26976
2026-08-09T00:15:00Z,1,113.3700286,117.2431143
2026-08-09T00:30:00Z,1,113.03756,117.17744
2026-08-09T00:45:00Z,1,114.725,119.75756
2026-08-09T01:00:00Z,1,116.6,121.9354571
2026-08-09T01:15:00Z,1,116.33012,122.03
2026-08-09T01:30:00Z,1,117.23036,123.46988
2026-08-09T01:45:00Z,1,115.7721286,122.4660714
2026-08-09T02:00:00Z,1,111.05744,116.87756
2026-08-09T02:15:00Z,1,107.36024,112.57256
2026-08-09T02:30:00Z,1,107.4713,113.2894143
2026-08-09T02:45:00Z,1,108.23756,114.41768
2026-08-09T03:00:00Z,1,109.50476,116.285
2026-08-09T03:15:00Z,1,110.2197714,117.5321429
2026-08-09T03:30:00Z,1,110.47244,118.24244
2026-08-09T03:45:00Z,1,110.61536,118.34
2026-08-09T04:00:00Z,1,110.1391571,117.6683
2026-08-09T04:15:00Z,1,109.89476,117.77036
2026-08-09T04:30:00Z,1,109.05524,116.69768
2026-08-09T04:45:00Z,1,108.965,116.51768
2026-08-09T05:00:00Z,1,109.3679857,116.8415857
2026-08-09T05:15:00Z,1,109.52672,116.36744
2026-08-09T05:30:00Z,1,109.49672,116.23208
2026-08-09T05:45:00Z,1,109.3040857,116.1659429
2026-08-09T06:00:00Z,1,109.15988,116.22464
2026-08-09T06:15:00Z,1,108.27464,115.22
2026-08-09T06:30:00Z,1,107.8732143,114.7836714
2026-08-09T06:45:00Z,1,107.045,114.07988
2026-08-09T07:00:00Z,1,107.00024,114.39512
2026-08-09T07:15:00Z,1,107.3346286,115.7402429
2026-08-09T07:30:00Z,1,106.9328,115.82024
2026-08-09T07:45:00Z,1,106.46024,115.5356
2026-08-09T08:00:00Z,1,104.9240429,113.7473857
2026-08-09T08:15:00Z,1,103.33988,111.88976
2026-08-09T08:30:00Z,1,103.595,112.48244
2026-08-09T08:45:00Z,1,103.6383286,112.8392857
2026-08-09T09:00:00Z,1,102.665,110.36024
2026-08-09T09:15:00Z,1,103.45268,111.46268
2026-08-09T09:30:00Z,1,104.4421571,112.8633286
2026-08-09T09:45:00Z,1,104.84,113.66756
2026-08-09T10:00:00Z,1,105.6722,114.47756
2026-08-09T10:15:00Z,1,106.0575286,115.8044
2026-08-09T10:30:00Z,1,106.19012,115.7
2026-08-09T10:45:00Z,1,106.67024,116.23988
2026-08-09T11:00:00Z,1,106.7159429,117.1385857
2026-08-09T11:15:00Z,1,106.92512,116.78744
2026-08-09T11:30:00Z,1,107.36756,117.00512
2026-08-09T11:45:00Z,1,107.0615429,117.5160714
2026-08-09T12:00:00Z,1,107.14988,117.16268
2026-08-09T12:15:00Z,1,107.0522,117.03512
2026-08-09T12:30:00Z,1,105.3662,115.8446429
2026-08-09T12:45:00Z,1,104.56268,114.51488
2026-08-09T13:00:00Z,1,105.44744,115.55732
2026-08-09T13:15:00Z,1,105.9689429,116.6321429
2026-08-09T13:30:00Z,1,105.79292,115.72244
2026-08-09T13:45:00Z,1,106.06964,116.27744
2026-08-09T14:00:00Z,1,106.8527429,117.0578429
2026-08-09T14:15:00Z,1,107.54744,116.93744
2026-08-09T14:30:00Z,1,107.36756,117.22256
2026-08-09T14:45:00Z,1,108.1544,117.9178571
2026-08-09T15:00:00Z,1,108.95732,118.58036
2026-08-09T15:15:00Z,1,109.62476,119.02976
2026-08-09T15:30:00Z,1,110.1236,118.9456571
2026-08-09T15:45:00Z,1,109.46732,117.98012
2026-08-09T16:00:00Z,1,108.67952,116.79476
2026-08-09T16:15:00Z,1,109.2157571,117.1142857
2026-08-09T16:30:00Z,1,111.05732,117.94208
2026-08-09T16:45:00Z,1,116.99756,119.12012
2026-08-09T17:00:00Z,1,119.7658143,117.7652429
2026-08-09T17:15:00Z,1,120.38756,118.60256
2026-08-09T17:30:00Z,1,119.57,118.95488
2026-08-09T17:45:00Z,1,120.90512,120.74744
2026-08-09T18:00:00Z,1,123.6152429,122.2567571
2026-08-09T18:15:00Z,1,121.145,121.7222
2026-08-09T18:30:00Z,1,124.17512,122.57012
2026-08-09T18:45:00Z,1,127.0301,122.9082286
2026-08-09T19:00:00Z,1,126.74756,122.62256
2026-08-09T19:15:00Z,1,125.105,121.75988
2026-08-09T19:30:00Z,1,121.9676,118.8739143
2026-08-09T19:45:00Z,1,124.055,116.60768
2026-08-09T20:00:00Z,1,126.10256,117.68744
2026-08-09T20:15:00Z,1,124.1537,115.4024857
2026-08-09T20:30:00Z,1,123.08744,115.00988
2026-08-09T20:45:00Z,1,123.61256,115.79768
2026-08-09T21:00:00Z,1,123.2373714,115.5796571
2026-08-09T21:15:00Z,1,122.99024,117.1178
2026-08-09T21:30:00Z,1,120.55256,116.72756
2026-08-09T21:45:00Z,1,118.6010857,118.1267857
2026-08-09T22:00:00Z,1,118.20512,119.75756
2026-08-09T22:15:00Z,1,118.22792,120.0128
2026-08-09T22:30:00Z,1,117.9338,120.4333571
2026-08-09T22:45:00Z,1,117.83744,120.84488
2026-08-09T23:00:00Z,1,117.79976,120.89756
2026-08-09T23:15:00Z,1,117.5480857,120.9477714
2026-08-09T23:30:00Z,1,116.48012,119.915
2026-08-09T23:45:00Z,1,115.08512,118.76
2026-08-10T00:00:00Z,1,113.7875,117.3313143
2026-08-10T00:15:00Z,1,113.86268,117.80792
2026-08-10T00:30:00Z,1,113.92232,118.18964
2026-08-10T00:45:00Z,1,114.0360286,118.8179857
2026-08-10T01:00:00Z,1,113.91488,118.54232
2026-08-10T01:15:00Z,1,113.56208,118.70768
2026-08-10T01:30:00Z,1,113.4818857,119.0347571
2026-08-10T01:45:00Z,1,113.56952,119.7422
2026-08-10T02:00:00Z,1,112.76024,119.5478
2026-08-10T02:15:00Z,1,109.66988,116.19512
2026-08-10T02:30:00Z,1,109.3039571,116.5274857
2026-08-10T02:45:00Z,1,110.54756,117.82244
2026-08-10T03:00:00Z,1,112.59512,120.67256
2026-08-10T03:15:00Z,1,114.0689429,122.7553571
2026-08-10T03:30:00Z,1,113.75768,121.75988
2026-08-10T03:45:00Z,1,109.57256,116.81756
2026-08-10T04:00:00Z,1,105.575,112.2847571
2026-08-10T04:15:00Z,1,104.9,111.0578
2026-08-10T04:30:00Z,1,104.48024,110.80976
2026-08-10T04:45:00Z,1,104.1044,110.5895429
2026-08-10T05:00:00Z,1,104.40512,111.29756
2026-08-10T05:15:00Z,1,105.605,113.12
2026-08-10T05:30:00Z,1,105.5346286,112.7428571
2026-08-10T05:45:00Z,1,102.70244,110.66
2026-08-10T06:00:00Z,1,103.85,113.195
2026-08-10T06:15:00Z,1,105.5913286,114.7994857
2026-08-10T06:30:00Z,1,106.28,115.54232
2026-08-10T06:45:00Z,1,107.32268,116.59256
2026-08-10T07:00:00Z,1,108.0339286,117.5322714
2026-08-10T07:15:00Z,1,108.50744,118.21988
2026-08-10T07:30:00Z,1,108.8006,118.67768
2026-08-10T07:45:00Z,1,108.8862286,118.8979571
2026-08-10T08:00:00Z,1,108.8756,118.98428
2026-08-10T08:15:00Z,1,108.80816,119.05244
2026-08-10T08:30:00Z,1,108.5964286,118.8257
2026-08-10T08:45:00Z,1,108.32792,118.625
2026-08-10T09:00:00Z,1,108.36572,118.82768
2026-08-10T09:15:00Z,1,108.2102,118.8978286
2026-08-10T09:30:00Z,1,108.15428,118.85744
2026-08-10T09:45:00Z,1,108.10952,118.82768
2026-08-10T10:00:00Z,1,107.6243,118.6169
2026-08-10T10:15:00Z,1,107.87756,118.7306
2026-08-10T10:30:00Z,1,107.62256,118.6628
2026-08-10T10:45:00Z,1,107.4228286,118.7058714
2026-08-10T11:00:00Z,1,107.59964,118.84256
2026-08-10T11:15:00Z,1,107.375,118.8872
2026-08-10T11:30:00Z,1,107.4873714,118.9382
2026-08-10T11:45:00Z,1,107.34464,118.33256
2026-08-10T12:00:00Z,1,105.56,116.55476
2026-08-10T12:15:00Z,1,104.0402429,115.4348857
2026-08-10T12:30:00Z,1,104.615,115.88
2026-08-10T12:45:00Z,1,105.82244,116.77268
2026-08-10T13:00:00Z,1,106.6354571,117.3390286
2026-08-10T13:15:00Z,1,107.22476,117.52988
2026-08-10T13:30:00Z,1,106.51244,116.68256
2026-08-10T13:45:00Z,1,105.0524857,115.0410714
2026-08-10T14:00:00Z,1,104.54744,113.98232
